,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-20352,Bug,Minor,4.3.0,,"
None
",Open,Unresolved,None,Unassigned,Yury Kartsev,0,1,2024-01-19 22:13:41+00:00,2024-01-20 07:11:43+00:00,"Some time ago a new property was added to Apache Camel in CAMEL-10421, called ""includeNonSingletons"". It was configured via ""camel.springboot.includeNonSingletons"" property. Now it looks like `org.apache.camel.main.DefaultRoutesCollector.collectRoutesFromRegistry` finds all RouteBuilder in its `findByType(camelContext, RoutesBuilder.class);` method, regardless of whether they're prototypes or not by calling Spring's .`org.springframework.beans.factory.support.DefaultListableBeanFactory.getBeansOfType(@Nullable Class<T> type)`, which hard-codes `includeNonSingletons` to `true`.  


In older Camel versions `org.apache.camel.spring.boot.RoutesCollector` class would run method `onApplicationEvent` and it would not touch prototypes due to this: ""applicationContext.getBeansOfType(RoutesBuilder.class, configurationProperties.isIncludeNonSingletons(), true).values()"".


This issue causes our code to fail because we have a RouteBuilder prototype with only constructor to set URI and routeId dynamically for each builder. But we don't need Camel to do it automatically, because it does not know what to pass to that constructor.",
0,CAMEL-20351,Bug,Major,4.3.0,,"
None
",Open,Unresolved,None,Federico Mariani,Marco Carletti,0,1,2024-01-19 16:35:25+00:00,2024-01-19 16:36:37+00:00,"execution from remote doesn't load routes, example:




$ camel run https://github.com/apache/camel-kamelets-examples/tree/main/jbang/hello-java
2024-01-19 17:31:38.855  INFO 255708 --- [           main] org.apache.camel.main.MainSupport   : Apache Camel (JBang) 4.3.0 is starting
2024-01-19 17:31:39.061  INFO 255708 --- [           main] org.apache.camel.main.MainSupport   : Using Java 17.0.9 with PID 255708. Started by marco in /tmp/aaa
2024-01-19 17:31:39.652  INFO 255708 --- [           main] mel.cli.connector.LocalCliConnector : Management from Camel JBang enabled
2024-01-19 17:31:39.705  INFO 255708 --- [           main] el.impl.engine.AbstractCamelContext : Apache Camel 4.3.0 (CamelJBang) is starting
2024-01-19 17:31:39.895  INFO 255708 --- [           main] el.impl.engine.AbstractCamelContext : Routes startup (started:0)
2024-01-19 17:31:39.895  INFO 255708 --- [           main] el.impl.engine.AbstractCamelContext : Apache Camel 4.3.0 (CamelJBang) started in 190ms (build:0ms init:0ms start:190ms)




or




$ camel run https://gist.github.com/davsclaus/477ddff5cdeb1ae03619aa544ce47e92
2024-01-19 17:33:44.098  INFO 255974 --- [           main] org.apache.camel.main.MainSupport   : Apache Camel (JBang) 4.3.0 is starting
2024-01-19 17:33:44.301  INFO 255974 --- [           main] org.apache.camel.main.MainSupport   : Using Java 17.0.9 with PID 255974. Started by marco in /tmp/aaa
2024-01-19 17:33:44.805  INFO 255974 --- [           main] mel.cli.connector.LocalCliConnector : Management from Camel JBang enabled
2024-01-19 17:33:44.836  INFO 255974 --- [           main] el.impl.engine.AbstractCamelContext : Apache Camel 4.3.0 (CamelJBang) is starting
2024-01-19 17:33:44.963  INFO 255974 --- [           main] el.impl.engine.AbstractCamelContext : Routes startup (started:0)
2024-01-19 17:33:44.963  INFO 255974 --- [           main] el.impl.engine.AbstractCamelContext : Apache Camel 4.3.0 (CamelJBang) started in 127ms (build:0ms init:0ms start:127ms)",
0,CAMEL-20350,Bug,Minor,None,4.4.0,"
None
",Open,Unresolved,4.4.0,Unassigned,Claus Ibsen,0,1,2024-01-19 10:37:20+00:00,2024-01-19 11:13:18+00:00,https://camel.zulipchat.com/#narrow/stream/257298-camel/topic/Micrometer.20Observation,
0,CAMEL-20349,Bug,Major,4.1.0,,"
None
",Open,Unresolved,None,Unassigned,Lorenzo Benvenuti,0,1,2024-01-19 10:19:29+00:00,2024-01-19 10:23:50+00:00,"Hi,


I've noticed an issue when camel-salesforce retries a request after a 401; the component is able to fetch another access token, but then an exception is thrown:




[SalesforceHttpClient@1d75e7af-24] INFO org.eclipse.jetty.client.ResponseNotifier - Exception while notifying listener org.apache.camel.component.salesforce.internal.client.AbstractClientBase$1@77a6eac7
java.lang.ClassCastException: class org.eclipse.jetty.client.HttpRequest cannot be cast to class org.apache.camel.component.salesforce.internal.client.SalesforceHttpRequest (org.eclipse.jetty.client.HttpRequest and org.apache.camel.component.salesforce.internal.client.SalesforceHttpRequest are in unnamed module of loader 'app')
	at org.apache.camel.component.salesforce.internal.client.AbstractClientBase$1.onComplete(AbstractClientBase.java:221)
	at org.eclipse.jetty.client.ResponseNotifier.notifyComplete(ResponseNotifier.java:213)
	at org.eclipse.jetty.client.ResponseNotifier.notifyComplete(ResponseNotifier.java:205)
	at org.eclipse.jetty.client.HttpReceiver.terminateResponse(HttpReceiver.java:492)
	at org.eclipse.jetty.client.HttpReceiver.terminateResponse(HttpReceiver.java:472)
	at org.eclipse.jetty.client.HttpReceiver.responseSuccess(HttpReceiver.java:435)
	at org.eclipse.jetty.client.http.HttpReceiverOverHTTP.messageComplete(HttpReceiverOverHTTP.java:386)
	at org.eclipse.jetty.http.HttpParser.handleContentMessage(HttpParser.java:586)
	at org.eclipse.jetty.http.HttpParser.parseContent(HttpParser.java:1727)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:1556)
	at org.eclipse.jetty.client.http.HttpReceiverOverHTTP.parse(HttpReceiverOverHTTP.java:221)
	at org.eclipse.jetty.client.http.HttpReceiverOverHTTP.process(HttpReceiverOverHTTP.java:160)
	at org.eclipse.jetty.client.http.HttpReceiverOverHTTP.receive(HttpReceiverOverHTTP.java:91)
	at org.eclipse.jetty.client.http.HttpChannelOverHTTP.receive(HttpChannelOverHTTP.java:90)
	at org.eclipse.jetty.client.http.HttpConnectionOverHTTP.onFillable(HttpConnectionOverHTTP.java:194)
	at org.eclipse.jetty.io.AbstractConnection$ReadCallback.succeeded(AbstractConnection.java:314)
	at org.eclipse.jetty.io.FillInterest.fillable(FillInterest.java:100)
	at org.eclipse.jetty.io.SelectableChannelEndPoint$1.run(SelectableChannelEndPoint.java:53)
	at org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy.runTask(AdaptiveExecutionStrategy.java:421)
	at org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy.consumeTask(AdaptiveExecutionStrategy.java:390)
	at org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy.tryProduce(AdaptiveExecutionStrategy.java:277)
	at org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy.run(AdaptiveExecutionStrategy.java:199)
	at org.eclipse.jetty.util.thread.ReservedThreadExecutor$ReservedThread.run(ReservedThreadExecutor.java:411)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:969)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.doRunJob(QueuedThreadPool.java:1194)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.run(QueuedThreadPool.java:1149)
	at java.base/java.lang.Thread.run(Thread.java:833)





I've reproduced the error using a camel-salesforce test, RawPayloadTest. The test has been updated to return a 401 for the first request, and then return a 200 (I used a boolean for this, I'm not familiar with MockWebServer and IDK if it provides some API to implement a ""state machine"" like Wiremock). With these changes, the test hangs (see https://github.com/lorenzobenvenuti/camel/blob/reproduce-issue-4.1/components/camel-salesforce/camel-salesforce-component/src/test/java/org/apache/camel/component/salesforce/RawPayloadTest.java). 


The same test works with version 4.4 (https://github.com/lorenzobenvenuti/camel/blob/reproduce-issue-4.4/components/camel-salesforce/camel-salesforce-component/src/test/java/org/apache/camel/component/salesforce/RawPayloadTest.java).


The discrepancy between 4.1 and 4.4 could be related to the changes made for CAMEL-20248, when SalesforceHttpRequest was removed.


Thanks,


lorenzo",
0,CAMEL-20348,Improvement,Major,4.4.0,None,"

help-wanted

",Open,Unresolved,4.x,Unassigned,Otavio Rodolfo Piske,0,1,2024-01-19 10:18:00+00:00,2024-01-19 10:19:24+00:00,"As part of CAMEL-20297, we adjusted the code to avoid swallowing interrupted exceptions. However, in many cases, the code was adjusted so to retain the previous behavior of throwing an exception and the changes only added the code to restore the interrupt status. 
It is possible that in many of these cases we can implement a more elegant handling of the interrupt exception.
The purpose of this task is to investigate and implement such improvement.",
0,CAMEL-20347,Task,Major,None,None,"
None
",Closed,Invalid,4.4.0,Otavio Rodolfo Piske,Otavio Rodolfo Piske,0,1,2024-01-19 10:10:39+00:00,2024-01-19 10:18:43+00:00,"There are many components currently swallowing the interrupted exceptions. This is considered a bad practice and can prevent proper cleanup of resources, increase shutdown time and other problems. 


We should ensure we notify the parent threads when an interruption occur. 


Full list is available here: https://sonarcloud.io/project/issues?resolved=false&rules=java%3AS2142&types=BUG&id=apache_camel",orpiske:1705630723:2024-01-19T10:18:43.160+0000:1705630723:2024-01-19T10:18:43.160+0000:Invalid task. Jira timed out while cloning the task. 
0,CAMEL-20346,Improvement,Major,None,4.4.0,"
None
",Resolved,Fixed,4.4.0,Claus Ibsen,Claus Ibsen,0,1,2024-01-18 19:06:27+00:00,2024-01-19 08:05:24+00:00,No Desc,
0,CAMEL-20345,Improvement,Major,None,4.4.0,"
None
",Resolved,Fixed,4.4.0,Unassigned,Claus Ibsen,0,1,2024-01-18 12:43:52+00:00,2024-01-18 12:50:50+00:00,"The parser should better detect the binary operator
https://github.com/apache/camel/pull/12821",
0,CAMEL-20344,Dependency upgrade,Major,None,4.4.0,"
None
",Open,Unresolved,4.4.0,Unassigned,Claus Ibsen,0,1,2024-01-18 10:08:03+00:00,2024-01-18 10:08:03+00:00,No Desc,
0,CAMEL-20343,Dependency upgrade,Major,None,4.0.4,"
None
",Open,Unresolved,4.0.4,Unassigned,Claus Ibsen,0,1,2024-01-18 10:07:43+00:00,2024-01-18 10:07:43+00:00,No Desc,
0,CAMEL-20342,Bug,Major,None,"4.0.4, 4.4.0","
None
",Resolved,Fixed,"4.0.4, 4.4.0",Claus Ibsen,Claus Ibsen,0,1,2024-01-18 09:54:57+00:00,2024-01-18 09:56:28+00:00,https://stackoverflow.com/questions/77798511/error-generating-openapi-from-camel-rest-dsl,
0,CAMEL-20341,Test,Major,4.x,,"
None
",Open,Unresolved,None,Unassigned,Craig Ziesman,0,1,2024-01-17 19:47:44+00:00,2024-01-17 20:27:17+00:00,"Observed on Debian 11 (bullseye) and MacOS 14.2.1 (Sonoma)


Running the command mvn test -fae on the base Camel build produces the following test failures in camel-core:


 


[ERROR]   FileConsumerDirectoryFilterTest.testFilterFilesWithARegularFile mock://result Body of message: 0. Expected: <Hello World> but was: <>


 


[ERROR]   StopRouteAbortAfterTimeoutTest.testStopRouteWithAbortAfterTimeoutTrue:56 mock://result Received message count. Expected: <10> but was: <5>


 


[ERROR]   DefaultTimeoutMapTest.testExecutor » CamelExecution Exception occurred during execution on the exchange: Exchange[F25528BD82D76B4-0000000000000009]


 


[ERROR]   ThrottlingExceptionRoutePolicyHalfOpenHandlerSedaTest.testHalfOpenCircuit » CamelExecution Exception occurred during execution on the exchange: Exchange[E758332F9382739-0000000000000009]",
0,CAMEL-20340,Bug,Minor,4.3.0,4.4.0,"
None
",Resolved,Fixed,4.4.0,Claus Ibsen,Claudio Miranda,0,1,2024-01-17 18:36:47+00:00,2024-01-17 20:28:41+00:00,"The ""camel dependency list"" worked nice with java dsl, but the yaml dsl throws an error




Caused by: java.lang.ClassCastException: class org.apache.camel.main.stub.StubDataFormat cannot be cast to class org.apache.camel.component.jacksonxml.JacksonXMLDataFormat (org.apache.camel.main.stub.StubDataFormat is in unnamed module of loader 'app'; org.apache.camel.component.jacksonxml.JacksonXMLDataFormat is in unnamed module of loader org.apache.camel.main.download.DependencyDownloaderClassLoader @4a8a60bc)




The yaml route




- route:
    from:
      uri: rest:post:/
      steps:
        - unmarshal:
            jackson-xml:
              unmarshalType: java.util.Map
        - to:
            uri: log:info",
